tranfer_success,block_index,transaction_index,data-time,data-temp,data-humidity,transfer_time
true,116,83,21.29,41.29,2021-01-13T09:11:00Z
true,37,85,22.93,41.23,2021-01-13T10:55:00Z
true,113,4,21.35,38.81,2021-01-13T12:36:00Z
true,86,63,21.79,35.47,2021-01-13T14:22:00Z
true,62,0,22.29,39.16,2021-01-13T16:08:00Z
true,132,47,21.00,36.70,2021-01-13T17:52:00Z
true,31,7,23.20,40.59,2021-01-13T19:39:00Z
true,133,67,21.00,39.00,2021-01-13T21:23:00Z
true,80,87,21.89,34.73,2021-01-13T23:11:00Z
true,127,11,21.10,37.13,2021-01-14T00:53:00Z
true,149,26,20.70,35.93,2021-01-14T02:36:00Z
true,165,78,20.17,44.29,2021-01-14T04:25:00Z
true,59,64,22.39,50.10,2021-01-14T06:05:00Z
true,178,28,19.70,37.43,2021-01-14T07:50:00Z
true,95,21,21.70,45.76,2021-01-14T09:37:00Z
true,58,60,22.39,42.06,2021-01-14T11:24:00Z
true,0,11,26.17,42.26,2021-01-14T13:09:00Z
true,72,65,22.10,41.86,2021-01-14T14:56:00Z
true,36,86,23.00,45.40,2021-01-14T16:42:00Z
true,27,59,23.39,38.97,2021-01-14T18:22:00Z
true,53,51,22.50,37.36,2021-01-14T20:08:00Z
true,13,75,24.43,36.39,2021-01-14T21:57:00Z
true,99,78,21.60,44.36,2021-01-14T23:46:00Z
true,30,79,23.20,39.13,2021-01-15T01:31:00Z
true,76,28,22.00,37.97,2021-01-15T03:20:00Z
true,28,72,23.29,34.23,2021-01-15T05:09:00Z
true,68,7,22.20,44.16,2021-01-15T06:53:00Z
true,179,9,19.70,46.15,2021-01-15T08:36:00Z
true,27,24,23.39,36.79,2021-01-15T10:16:00Z
true,129,84,21.10,45.40,2021-01-15T12:00:00Z
true,4,17,25.13,32.73,2021-01-15T13:44:00Z
true,160,74,20.36,42.79,2021-01-15T15:25:00Z
true,74,73,22.03,36.23,2021-01-15T17:13:00Z
true,75,22,22.03,45.33,2021-01-15T18:53:00Z
true,136,17,21.00,45.23,2021-01-15T20:41:00Z
true,14,23,24.39,38.40,2021-01-15T22:24:00Z
true,2,50,25.39,47.16,2021-01-16T00:04:00Z
